,country_id,country_value,indicator_name,year,value,region,incomeLevel,longitude,latitude
186,ZJ,Latin America & Caribbean,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,9.15752046126518,Aggregates,Aggregates,,
187,ZJ,Latin America & Caribbean,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,10.2142815871263,Aggregates,Aggregates,,
188,ZJ,Latin America & Caribbean,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,8.000433574947,Aggregates,Aggregates,,
189,ZJ,Latin America & Caribbean,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,7.93247090440124,Aggregates,Aggregates,,
190,ZJ,Latin America & Caribbean,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,8.02899418957499,Aggregates,Aggregates,,
191,ZJ,Latin America & Caribbean,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,7.72985155496638,Aggregates,Aggregates,,
192,XJ,Latin America & Caribbean (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,6.1015898433551,Aggregates,Aggregates,,
193,XJ,Latin America & Caribbean (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,6.86330650089905,Aggregates,Aggregates,,
194,XJ,Latin America & Caribbean (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,9.18066102897673,Aggregates,Aggregates,,
195,XJ,Latin America & Caribbean (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,10.2177163550783,Aggregates,Aggregates,,
196,XJ,Latin America & Caribbean (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,8.0906886809704,Aggregates,Aggregates,,
197,XJ,Latin America & Caribbean (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,8.06200187359744,Aggregates,Aggregates,,
198,XJ,Latin America & Caribbean (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,8.21728420302436,Aggregates,Aggregates,,
199,XJ,Latin America & Caribbean (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,7.89043282541356,Aggregates,Aggregates,,
